'Constraint';'Template';'Activation';'Target';'Support';'Confidence level';'Interest factor'
'RespondedExistence(01_HOOFD_490_5a, 01_HOOFD_814)';'RespondedExistence';'01_HOOFD_490_5a';'01_HOOFD_814';0.872;0.310;0.131
'NotChainSuccession(01_HOOFD_490_5a, 01_HOOFD_814)';'NotChainSuccession';'01_HOOFD_490_5a';'01_HOOFD_814';0.994;0.354;0.150
'RespondedExistence(01_HOOFD_490_5a, 01_HOOFD_815)';'RespondedExistence';'01_HOOFD_490_5a';'01_HOOFD_815';0.872;0.310;0.131
'NotChainSuccession(01_HOOFD_490_5a, 01_HOOFD_815)';'NotChainSuccession';'01_HOOFD_490_5a';'01_HOOFD_815';0.991;0.352;0.149
'RespondedExistence(01_HOOFD_490_5a, 01_HOOFD_820)';'RespondedExistence';'01_HOOFD_490_5a';'01_HOOFD_820';0.868;0.309;0.187
'NotChainSuccession(01_HOOFD_490_5a, 01_HOOFD_820)';'NotChainSuccession';'01_HOOFD_490_5a';'01_HOOFD_820';0.998;0.355;0.215
'RespondedExistence(01_HOOFD_490_5a, 02_DRZ_010)';'RespondedExistence';'01_HOOFD_490_5a';'02_DRZ_010';1.000;0.356;0.248
'NotChainSuccession(01_HOOFD_490_5a, 02_DRZ_010)';'NotChainSuccession';'01_HOOFD_490_5a';'02_DRZ_010';1.000;0.356;0.248
'NotChainSuccession(01_HOOFD_490_5a, 03_GBH_005)';'NotChainSuccession';'01_HOOFD_490_5a';'03_GBH_005';1.000;0.356;0.182
'RespondedExistence(01_HOOFD_490_5a, 04_BPT_005)';'RespondedExistence';'01_HOOFD_490_5a';'04_BPT_005';1.000;0.356;0.257
'NotChainSuccession(01_HOOFD_490_5a, 04_BPT_005)';'NotChainSuccession';'01_HOOFD_490_5a';'04_BPT_005';1.000;0.356;0.257
'NotChainSuccession(01_HOOFD_490_5a, 05_EIND_010)';'NotChainSuccession';'01_HOOFD_490_5a';'05_EIND_010';0.998;0.355;0.226
'RespondedExistence(01_HOOFD_490_5a, 08_AWB45_005)';'RespondedExistence';'01_HOOFD_490_5a';'08_AWB45_005';1.000;0.356;0.197
'NotChainSuccession(01_HOOFD_490_5a, 08_AWB45_005)';'NotChainSuccession';'01_HOOFD_490_5a';'08_AWB45_005';0.995;0.354;0.196
'RespondedExistence(01_HOOFD_490_5a, 09_AH_I_010)';'RespondedExistence';'01_HOOFD_490_5a';'09_AH_I_010';1.000;0.356;0.298
'NotChainSuccession(01_HOOFD_490_5a, 09_AH_I_010)';'NotChainSuccession';'01_HOOFD_490_5a';'09_AH_I_010';1.000;0.356;0.298
'RespondedExistence(01_HOOFD_490_5a, 11_AH_II_010)';'RespondedExistence';'01_HOOFD_490_5a';'11_AH_II_010';0.980;0.349;0.212
'NotChainSuccession(01_HOOFD_490_5a, 11_AH_II_010)';'NotChainSuccession';'01_HOOFD_490_5a';'11_AH_II_010';1.000;0.356;0.216
'AtMostOne(01_HOOFD_491)';'AtMostOne';'01_HOOFD_491';;0.992;0.555;0.311
'Participation(01_HOOFD_491)';'Participation';'01_HOOFD_491';;0.560;0.314;0.176
'RespondedExistence(01_HOOFD_491, 01_BB_540)';'RespondedExistence';'01_HOOFD_491';'01_BB_540';0.757;0.424;0.264
'NotChainSuccession(01_HOOFD_491, 01_BB_540)';'NotChainSuccession';'01_HOOFD_491';'01_BB_540';1.000;0.560;0.349
'RespondedExistence(01_HOOFD_491, 01_BB_770)';'RespondedExistence';'01_HOOFD_491';'01_BB_770';0.886;0.496;0.367
'NotChainSuccession(01_HOOFD_491, 01_BB_770)';'NotChainSuccession';'01_HOOFD_491';'01_BB_770';1.000;0.560;0.414
'AlternateResponse(01_HOOFD_491, 01_BB_775)';'AlternateResponse';'01_HOOFD_491';'01_BB_775';0.717;0.401;0.165
'NotChainSuccession(01_HOOFD_491, 01_BB_775)';'NotChainSuccession';'01_HOOFD_491';'01_BB_775';1.000;0.412;0.231
'RespondedExistence(01_HOOFD_491, 01_HOOFD_010)';'RespondedExistence';'01_HOOFD_491';'01_HOOFD_010';1.000;0.560;0.559
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_010)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_010';1.000;0.560;0.559
'RespondedExistence(01_HOOFD_491, 01_HOOFD_011)';'RespondedExistence';'01_HOOFD_491';'01_HOOFD_011';0.956;0.535;0.380
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_011)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_011';0.998;0.559;0.396
'RespondedExistence(01_HOOFD_491, 01_HOOFD_015)';'RespondedExistence';'01_HOOFD_491';'01_HOOFD_015';1.000;0.560;0.558
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_015)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_015';1.000;0.560;0.558
'RespondedExistence(01_HOOFD_491, 01_HOOFD_020)';'RespondedExistence';'01_HOOFD_491';'01_HOOFD_020';1.000;0.560;0.557
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_020)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_020';1.000;0.560;0.557
'RespondedExistence(01_HOOFD_491, 01_HOOFD_030_1)';'RespondedExistence';'01_HOOFD_491';'01_HOOFD_030_1';0.996;0.558;0.528
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_030_1)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_030_1';0.998;0.559;0.529
'RespondedExistence(01_HOOFD_491, 01_HOOFD_030_2)';'RespondedExistence';'01_HOOFD_491';'01_HOOFD_030_2';0.994;0.557;0.522
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_030_2)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_030_2';1.000;0.560;0.526
'NotSuccession(01_HOOFD_491, 01_HOOFD_040)';'NotSuccession';'01_HOOFD_491';'01_HOOFD_040';1.000;0.282;0.158
'NotSuccession(01_HOOFD_491, 01_HOOFD_050)';'NotSuccession';'01_HOOFD_491';'01_HOOFD_050';1.000;0.423;0.237
'NotSuccession(01_HOOFD_491, 01_HOOFD_060)';'NotSuccession';'01_HOOFD_491';'01_HOOFD_060';1.000;0.282;0.158
'RespondedExistence(01_HOOFD_491, 01_HOOFD_061)';'RespondedExistence';'01_HOOFD_491';'01_HOOFD_061';0.622;0.348;0.141
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_061)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_061';1.000;0.404;0.226
'RespondedExistence(01_HOOFD_491, 01_HOOFD_065_0)';'RespondedExistence';'01_HOOFD_491';'01_HOOFD_065_0';0.636;0.356;0.158
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_065_0)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_065_0';1.000;0.442;0.248
'NotSuccession(01_HOOFD_491, 01_HOOFD_065_1)';'NotSuccession';'01_HOOFD_491';'01_HOOFD_065_1';0.998;0.553;0.310
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_065_2)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_065_2';1.000;0.553;0.310
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_090)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_090';0.997;0.337;0.189
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_101b)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_101b';1.000;0.231;0.129
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_110)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_110';1.000;0.385;0.215
'RespondedExistence(01_HOOFD_491, 01_HOOFD_110_0)';'RespondedExistence';'01_HOOFD_491';'01_HOOFD_110_0';0.636;0.356;0.148
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_110_0)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_110_0';0.971;0.404;0.226
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_110_1)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_110_1';1.000;0.327;0.183
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_110_2)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_110_2';0.997;0.336;0.188
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_120)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_120';1.000;0.371;0.208
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_130)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_130';1.000;0.292;0.164
'RespondedExistence(01_HOOFD_491, 01_HOOFD_180)';'RespondedExistence';'01_HOOFD_491';'01_HOOFD_180';1.000;0.560;0.513
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_180)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_180';0.986;0.552;0.506
'RespondedExistence(01_HOOFD_491, 01_HOOFD_195)';'RespondedExistence';'01_HOOFD_491';'01_HOOFD_195';1.000;0.560;0.408
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_195)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_195';0.994;0.557;0.406
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_196)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_196';1.000;0.284;0.159
'RespondedExistence(01_HOOFD_491, 01_HOOFD_200)';'RespondedExistence';'01_HOOFD_491';'01_HOOFD_200';0.996;0.558;0.475
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_200)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_200';1.000;0.560;0.477
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_250)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_250';1.000;0.326;0.182
'RespondedExistence(01_HOOFD_491, 01_HOOFD_250_1)';'RespondedExistence';'01_HOOFD_491';'01_HOOFD_250_1';0.780;0.437;0.215
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_250_1)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_250_1';1.000;0.492;0.275
'RespondedExistence(01_HOOFD_491, 01_HOOFD_250_2)';'RespondedExistence';'01_HOOFD_491';'01_HOOFD_250_2';0.780;0.437;0.215
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_250_2)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_250_2';0.993;0.488;0.273
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_260)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_260';1.000;0.325;0.182
'NotSuccession(01_HOOFD_491, 01_HOOFD_270)';'NotSuccession';'01_HOOFD_491';'01_HOOFD_270';1.000;0.252;0.141
'RespondedExistence(01_HOOFD_491, 01_HOOFD_330)';'RespondedExistence';'01_HOOFD_491';'01_HOOFD_330';1.000;0.560;0.423
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_330)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_330';0.996;0.558;0.422
'RespondedExistence(01_HOOFD_491, 01_HOOFD_370)';'RespondedExistence';'01_HOOFD_491';'01_HOOFD_370';0.776;0.435;0.307
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_370)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_370';1.000;0.560;0.395
'RespondedExistence(01_HOOFD_491, 01_HOOFD_375)';'RespondedExistence';'01_HOOFD_491';'01_HOOFD_375';1.000;0.560;0.470
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_375)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_375';0.998;0.559;0.469
'RespondedExistence(01_HOOFD_491, 01_HOOFD_380)';'RespondedExistence';'01_HOOFD_491';'01_HOOFD_380';1.000;0.560;0.470
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_380)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_380';0.998;0.559;0.469
'RespondedExistence(01_HOOFD_491, 01_HOOFD_430)';'RespondedExistence';'01_HOOFD_491';'01_HOOFD_430';0.844;0.472;0.328
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_430)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_430';1.000;0.560;0.389
'RespondedExistence(01_HOOFD_491, 01_HOOFD_480)';'RespondedExistence';'01_HOOFD_491';'01_HOOFD_480';0.844;0.472;0.328
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_480)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_480';1.000;0.560;0.388
'RespondedExistence(01_HOOFD_491, 01_HOOFD_490_1)';'RespondedExistence';'01_HOOFD_491';'01_HOOFD_490_1';1.000;0.560;0.462
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_490_1)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_490_1';0.995;0.557;0.459
'RespondedExistence(01_HOOFD_491, 01_HOOFD_490_1a)';'RespondedExistence';'01_HOOFD_491';'01_HOOFD_490_1a';0.636;0.356;0.131
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_490_1a)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_490_1a';0.992;0.364;0.204
'RespondedExistence(01_HOOFD_491, 01_HOOFD_490_2)';'RespondedExistence';'01_HOOFD_491';'01_HOOFD_490_2';1.000;0.560;0.437
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_490_2)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_490_2';0.958;0.536;0.418
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_490_3)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_490_3';1.000;0.258;0.145
'RespondedExistence(01_HOOFD_491, 01_HOOFD_490_4)';'RespondedExistence';'01_HOOFD_491';'01_HOOFD_490_4';0.820;0.459;0.236
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_490_4)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_490_4';0.935;0.481;0.269
'RespondedExistence(01_HOOFD_491, 01_HOOFD_490_5)';'RespondedExistence';'01_HOOFD_491';'01_HOOFD_490_5';0.805;0.451;0.207
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_490_5)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_490_5';0.869;0.398;0.223
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_490_5a)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_490_5a';1.000;0.356;0.199
'AlternateResponse(01_HOOFD_491, 01_HOOFD_494a)';'AlternateResponse';'01_HOOFD_491';'01_HOOFD_494a';0.636;0.356;0.129
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_494a)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_494a';0.912;0.330;0.185
'RespondedExistence(01_HOOFD_491, 01_HOOFD_495)';'RespondedExistence';'01_HOOFD_491';'01_HOOFD_495';0.985;0.552;0.361
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_495)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_495';0.879;0.492;0.323
'RespondedExistence(01_HOOFD_491, 01_HOOFD_500)';'RespondedExistence';'01_HOOFD_491';'01_HOOFD_500';0.805;0.451;0.232
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_500)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_500';0.587;0.301;0.169
'RespondedExistence(01_HOOFD_491, 01_HOOFD_510_0)';'RespondedExistence';'01_HOOFD_491';'01_HOOFD_510_0';0.626;0.351;0.126
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_510_0)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_510_0';0.997;0.357;0.200
'RespondedExistence(01_HOOFD_491, 01_HOOFD_510_1)';'RespondedExistence';'01_HOOFD_491';'01_HOOFD_510_1';0.966;0.541;0.431
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_510_1)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_510_1';0.997;0.558;0.444
'RespondedExistence(01_HOOFD_491, 01_HOOFD_510_2)';'RespondedExistence';'01_HOOFD_491';'01_HOOFD_510_2';0.989;0.554;0.449
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_510_2)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_510_2';0.988;0.553;0.448
'RespondedExistence(01_HOOFD_491, 01_HOOFD_510_2a)';'RespondedExistence';'01_HOOFD_491';'01_HOOFD_510_2a';0.626;0.351;0.126
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_510_2a)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_510_2a';0.997;0.357;0.200
'AlternateResponse(01_HOOFD_491, 01_HOOFD_510_3)';'AlternateResponse';'01_HOOFD_491';'01_HOOFD_510_3';0.805;0.451;0.209
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_510_3)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_510_3';1.000;0.464;0.260
'RespondedExistence(01_HOOFD_491, 01_HOOFD_510_4)';'RespondedExistence';'01_HOOFD_491';'01_HOOFD_510_4';0.782;0.438;0.197
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_510_4)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_510_4';0.998;0.448;0.251
'AlternateResponse(01_HOOFD_491, 01_HOOFD_515)';'AlternateResponse';'01_HOOFD_491';'01_HOOFD_515';0.805;0.451;0.209
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_515)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_515';0.998;0.463;0.259
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_520)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_520';0.997;0.345;0.193
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_530)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_530';0.997;0.338;0.189
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_809)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_809';1.000;0.246;0.138
'RespondedExistence(01_HOOFD_491, 01_HOOFD_810)';'RespondedExistence';'01_HOOFD_491';'01_HOOFD_810';0.888;0.497;0.326
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_810)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_810';1.000;0.560;0.368
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_811)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_811';1.000;0.331;0.185
'AlternateResponse(01_HOOFD_491, 01_HOOFD_814)';'AlternateResponse';'01_HOOFD_491';'01_HOOFD_814';0.704;0.394;0.167
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_814)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_814';1.000;0.423;0.237
'AlternateResponse(01_HOOFD_491, 01_HOOFD_815)';'AlternateResponse';'01_HOOFD_491';'01_HOOFD_815';0.704;0.394;0.167
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_815)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_815';1.000;0.423;0.237
'Response(01_HOOFD_491, 01_HOOFD_820)';'Response';'01_HOOFD_491';'01_HOOFD_820';0.837;0.469;0.285
'NotChainSuccession(01_HOOFD_491, 01_HOOFD_820)';'NotChainSuccession';'01_HOOFD_491';'01_HOOFD_820';1.000;0.560;0.340
'RespondedExistence(01_HOOFD_491, 02_DRZ_010)';'RespondedExistence';'01_HOOFD_491';'02_DRZ_010';0.956;0.535;0.373
'NotChainSuccession(01_HOOFD_491, 02_DRZ_010)';'NotChainSuccession';'01_HOOFD_491';'02_DRZ_010';1.000;0.560;0.390
'RespondedExistence(01_HOOFD_491, 03_GBH_005)';'RespondedExistence';'01_HOOFD_491';'03_GBH_005';0.611;0.342;0.175
'NotChainSuccession(01_HOOFD_491, 03_GBH_005)';'NotChainSuccession';'01_HOOFD_491';'03_GBH_005';1.000;0.512;0.287
'RespondedExistence(01_HOOFD_491, 04_BPT_005)';'RespondedExistence';'01_HOOFD_491';'04_BPT_005';0.958;0.536;0.387
'NotChainSuccession(01_HOOFD_491, 04_BPT_005)';'NotChainSuccession';'01_HOOFD_491';'04_BPT_005';1.000;0.560;0.405
'NotChainSuccession(01_HOOFD_491, 04_BPT_010)';'NotChainSuccession';'01_HOOFD_491';'04_BPT_010';1.000;0.228;0.128
'NotChainSuccession(01_HOOFD_491, 04_BPT_020)';'NotChainSuccession';'01_HOOFD_491';'04_BPT_020';1.000;0.250;0.140
'NotChainSuccession(01_HOOFD_491, 04_BPT_030)';'NotChainSuccession';'01_HOOFD_491';'04_BPT_030';1.000;0.234;0.131
'RespondedExistence(01_HOOFD_491, 05_EIND_010)';'RespondedExistence';'01_HOOFD_491';'05_EIND_010';0.514;0.288;0.183
'NotChainSuccession(01_HOOFD_491, 05_EIND_010)';'NotChainSuccession';'01_HOOFD_491';'05_EIND_010';1.000;0.560;0.357
'NotChainSuccession(01_HOOFD_491, 06_VD_010)';'NotChainSuccession';'01_HOOFD_491';'06_VD_010';0.997;0.334;0.187
'RespondedExistence(01_HOOFD_491, 08_AWB45_005)';'RespondedExistence';'01_HOOFD_491';'08_AWB45_005';0.816;0.457;0.253
'NotChainSuccession(01_HOOFD_491, 08_AWB45_005)';'NotChainSuccession';'01_HOOFD_491';'08_AWB45_005';1.000;0.554;0.310
'RespondedExistence(01_HOOFD_491, 09_AH_I_010)';'RespondedExistence';'01_HOOFD_491';'09_AH_I_010';1.000;0.560;0.470
'NotChainSuccession(01_HOOFD_491, 09_AH_I_010)';'NotChainSuccession';'01_HOOFD_491';'09_AH_I_010';1.000;0.560;0.470
'RespondedExistence(01_HOOFD_491, 11_AH_II_010)';'RespondedExistence';'01_HOOFD_491';'11_AH_II_010';0.981;0.549;0.333
'NotChainSuccession(01_HOOFD_491, 11_AH_II_010)';'NotChainSuccession';'01_HOOFD_491';'11_AH_II_010';1.000;0.560;0.340
'NotChainSuccession(01_HOOFD_491, 13_CRD_010)';'NotChainSuccession';'01_HOOFD_491';'13_CRD_010';1.000;0.351;0.197
'NotChainSuccession(01_HOOFD_491, 16_LGSV_010)';'NotChainSuccession';'01_HOOFD_491';'16_LGSV_010';1.000;0.292;0.164
'AtMostOne(01_HOOFD_494a)';'AtMostOne';'01_HOOFD_494a';;1.000;0.362;0.131
'AlternatePrecedence(01_HOOFD_011, 01_HOOFD_494a)';'AlternatePrecedence';'01_HOOFD_494a';'01_HOOFD_011';1.000;0.709;0.257
'AlternatePrecedence(01_HOOFD_020, 01_HOOFD_494a)';'AlternatePrecedence';'01_HOOFD_494a';'01_HOOFD_020';1.000;0.995;0.360
'AlternatePrecedence(01_HOOFD_065_0, 01_HOOFD_494a)';'AlternatePrecedence';'01_HOOFD_494a';'01_HOOFD_065_0';1.000;0.442;0.160
'AlternatePrecedence(01_HOOFD_110_0, 01_HOOFD_494a)';'AlternatePrecedence';'01_HOOFD_494a';'01_HOOFD_110_0';1.000;0.416;0.150
'AlternatePrecedence(01_HOOFD_180, 01_HOOFD_494a)';'AlternatePrecedence';'01_HOOFD_494a';'01_HOOFD_180';1.000;0.916;0.331
'AlternatePrecedence(01_HOOFD_200, 01_HOOFD_494a)';'AlternatePrecedence';'01_HOOFD_494a';'01_HOOFD_200';0.993;0.845;0.306
'AlternatePrecedence(01_HOOFD_330, 01_HOOFD_494a)';'AlternatePrecedence';'01_HOOFD_494a';'01_HOOFD_330';1.000;0.756;0.274
'AlternatePrecedence(01_HOOFD_380, 01_HOOFD_494a)';'AlternatePrecedence';'01_HOOFD_494a';'01_HOOFD_380';1.000;0.839;0.304
'AlternatePrecedence(01_HOOFD_430, 01_HOOFD_494a)';'AlternatePrecedence';'01_HOOFD_494a';'01_HOOFD_430';0.884;0.614;0.222
'AlternatePrecedence(01_HOOFD_480, 01_HOOFD_494a)';'AlternatePrecedence';'01_HOOFD_494a';'01_HOOFD_480';0.884;0.613;0.222
'AlternatePrecedence(01_HOOFD_490_2, 01_HOOFD_494a)';'AlternatePrecedence';'01_HOOFD_494a';'01_HOOFD_490_2';1.000;0.780;0.282
'AlternatePrecedence(01_HOOFD_491, 01_HOOFD_494a)';'AlternatePrecedence';'01_HOOFD_494a';'01_HOOFD_491';1.000;0.560;0.203
'RespondedExistence(01_HOOFD_494a, 01_BB_540)';'RespondedExistence';'01_HOOFD_494a';'01_BB_540';0.767;0.278;0.173
'NotChainSuccession(01_HOOFD_494a, 01_BB_540)';'NotChainSuccession';'01_HOOFD_494a';'01_BB_540';1.000;0.362;0.226
'RespondedExistence(01_HOOFD_494a, 01_BB_770)';'RespondedExistence';'01_HOOFD_494a';'01_BB_770';0.860;0.311;0.230
'NotChainSuccession(01_HOOFD_494a, 01_BB_770)';'NotChainSuccession';'01_HOOFD_494a';'01_BB_770';0.996;0.360;0.266
'RespondedExistence(01_HOOFD_494a, 01_BB_775)';'RespondedExistence';'01_HOOFD_494a';'01_BB_775';0.860;0.311;0.128
'NotChainSuccession(01_HOOFD_494a, 01_BB_775)';'NotChainSuccession';'01_HOOFD_494a';'01_BB_775';0.997;0.361;0.149
'RespondedExistence(01_HOOFD_494a, 01_HOOFD_010)';'RespondedExistence';'01_HOOFD_494a';'01_HOOFD_010';1.000;0.362;0.361
'NotChainSuccession(01_HOOFD_494a, 01_HOOFD_010)';'NotChainSuccession';'01_HOOFD_494a';'01_HOOFD_010';1.000;0.362;0.361
'NotSuccession(01_HOOFD_494a, 01_HOOFD_011)';'NotSuccession';'01_HOOFD_494a';'01_HOOFD_011';1.000;0.362;0.257
'RespondedExistence(01_HOOFD_494a, 01_HOOFD_015)';'RespondedExistence';'01_HOOFD_494a';'01_HOOFD_015';1.000;0.362;0.360
'NotChainSuccession(01_HOOFD_494a, 01_HOOFD_015)';'NotChainSuccession';'01_HOOFD_494a';'01_HOOFD_015';0.996;0.360;0.359
'NotSuccession(01_HOOFD_494a, 01_HOOFD_020)';'NotSuccession';'01_HOOFD_494a';'01_HOOFD_020';1.000;0.362;0.360
'RespondedExistence(01_HOOFD_494a, 01_HOOFD_030_1)';'RespondedExistence';'01_HOOFD_494a';'01_HOOFD_030_1';1.000;0.362;0.342
'NotChainSuccession(01_HOOFD_494a, 01_HOOFD_030_1)';'NotChainSuccession';'01_HOOFD_494a';'01_HOOFD_030_1';0.998;0.361;0.342
'RespondedExistence(01_HOOFD_494a, 01_HOOFD_030_2)';'RespondedExistence';'01_HOOFD_494a';'01_HOOFD_030_2';0.997;0.361;0.338
'NotChainSuccession(01_HOOFD_494a, 01_HOOFD_030_2)';'NotChainSuccession';'01_HOOFD_494a';'01_HOOFD_030_2';0.998;0.361;0.339
'NotSuccession(01_HOOFD_494a, 01_HOOFD_050)';'NotSuccession';'01_HOOFD_494a';'01_HOOFD_050';1.000;0.362;0.153
'NotChainSuccession(01_HOOFD_494a, 01_HOOFD_061)';'NotChainSuccession';'01_HOOFD_494a';'01_HOOFD_061';1.000;0.362;0.146
'NotSuccession(01_HOOFD_494a, 01_HOOFD_065_0)';'NotSuccession';'01_HOOFD_494a';'01_HOOFD_065_0';1.000;0.362;0.160
'NotSuccession(01_HOOFD_494a, 01_HOOFD_065_1)';'NotSuccession';'01_HOOFD_494a';'01_HOOFD_065_1';1.000;0.362;0.200
'NotSuccession(01_HOOFD_494a, 01_HOOFD_065_2)';'NotSuccession';'01_HOOFD_494a';'01_HOOFD_065_2';1.000;0.362;0.200
'NotCoExistence(01_HOOFD_494a, 01_HOOFD_110)';'NotCoExistence';'01_HOOFD_494a';'01_HOOFD_110';1.000;0.362;0.139
'NotSuccession(01_HOOFD_494a, 01_HOOFD_110_0)';'NotSuccession';'01_HOOFD_494a';'01_HOOFD_110_0';1.000;0.362;0.150
'NotCoExistence(01_HOOFD_494a, 01_HOOFD_120)';'NotCoExistence';'01_HOOFD_494a';'01_HOOFD_120';1.000;0.362;0.134
