'Constraint';'Template';'Activation';'Target';'Support';'Confidence level';'Interest factor'
'RespondedExistence(01_HOOFD_370, 01_HOOFD_491)';'RespondedExistence';'01_HOOFD_370';'01_HOOFD_491';0.539;0.359;0.165
'NotChainSuccession(01_HOOFD_370, 01_HOOFD_491)';'NotChainSuccession';'01_HOOFD_370';'01_HOOFD_491';0.990;0.456;0.304
'NotChainSuccession(01_HOOFD_370, 01_HOOFD_494a)';'NotChainSuccession';'01_HOOFD_370';'01_HOOFD_494a';0.984;0.293;0.195
'RespondedExistence(01_HOOFD_370, 01_HOOFD_495)';'RespondedExistence';'01_HOOFD_370';'01_HOOFD_495';0.767;0.511;0.315
'NotChainSuccession(01_HOOFD_370, 01_HOOFD_495)';'NotChainSuccession';'01_HOOFD_370';'01_HOOFD_495';0.996;0.614;0.409
'RespondedExistence(01_HOOFD_370, 01_HOOFD_500)';'RespondedExistence';'01_HOOFD_370';'01_HOOFD_500';0.543;0.362;0.169
'NotChainSuccession(01_HOOFD_370, 01_HOOFD_500)';'NotChainSuccession';'01_HOOFD_370';'01_HOOFD_500';1.000;0.467;0.311
'NotChainSuccession(01_HOOFD_370, 01_HOOFD_510_0)';'NotChainSuccession';'01_HOOFD_370';'01_HOOFD_510_0';0.998;0.328;0.219
'RespondedExistence(01_HOOFD_370, 01_HOOFD_510_1)';'RespondedExistence';'01_HOOFD_370';'01_HOOFD_510_1';0.970;0.646;0.483
'NotChainSuccession(01_HOOFD_370, 01_HOOFD_510_1)';'NotChainSuccession';'01_HOOFD_370';'01_HOOFD_510_1';0.998;0.665;0.496
'RespondedExistence(01_HOOFD_370, 01_HOOFD_510_2)';'RespondedExistence';'01_HOOFD_370';'01_HOOFD_510_2';0.969;0.646;0.484
'NotChainSuccession(01_HOOFD_370, 01_HOOFD_510_2)';'NotChainSuccession';'01_HOOFD_370';'01_HOOFD_510_2';0.999;0.666;0.499
'NotChainSuccession(01_HOOFD_370, 01_HOOFD_510_2a)';'NotChainSuccession';'01_HOOFD_370';'01_HOOFD_510_2a';0.997;0.323;0.215
'NotChainSuccession(01_HOOFD_370, 01_HOOFD_510_3)';'NotChainSuccession';'01_HOOFD_370';'01_HOOFD_510_3';0.991;0.407;0.271
'NotChainSuccession(01_HOOFD_370, 01_HOOFD_510_4)';'NotChainSuccession';'01_HOOFD_370';'01_HOOFD_510_4';1.000;0.401;0.267
'NotChainSuccession(01_HOOFD_370, 01_HOOFD_515)';'NotChainSuccession';'01_HOOFD_370';'01_HOOFD_515';0.995;0.409;0.273
'NotChainSuccession(01_HOOFD_370, 01_HOOFD_519)';'NotChainSuccession';'01_HOOFD_370';'01_HOOFD_519';1.000;0.188;0.125
'NotChainSuccession(01_HOOFD_370, 01_HOOFD_520)';'NotChainSuccession';'01_HOOFD_370';'01_HOOFD_520';0.998;0.341;0.227
'NotChainSuccession(01_HOOFD_370, 01_HOOFD_530)';'NotChainSuccession';'01_HOOFD_370';'01_HOOFD_530';1.000;0.334;0.222
'NotSuccession(01_HOOFD_370, 02_DRZ_010)';'NotSuccession';'01_HOOFD_370';'02_DRZ_010';1.000;0.656;0.437
'NotSuccession(01_HOOFD_370, 04_BPT_005)';'NotSuccession';'01_HOOFD_370';'04_BPT_005';1.000;0.666;0.446
'NotChainSuccession(01_HOOFD_370, 05_EIND_010)';'NotChainSuccession';'01_HOOFD_370';'05_EIND_010';0.995;0.404;0.269
'NotChainSuccession(01_HOOFD_370, 06_VD_010)';'NotChainSuccession';'01_HOOFD_370';'06_VD_010';0.993;0.329;0.219
'RespondedExistence(01_HOOFD_370, 08_AWB45_005)';'RespondedExistence';'01_HOOFD_370';'08_AWB45_005';0.517;0.344;0.174
'NotChainSuccession(01_HOOFD_370, 08_AWB45_005)';'NotChainSuccession';'01_HOOFD_370';'08_AWB45_005';1.000;0.505;0.336
'NotSuccession(01_HOOFD_370, 08_AWB45_010)';'NotSuccession';'01_HOOFD_370';'08_AWB45_010';1.000;0.256;0.171
'NotChainSuccession(01_HOOFD_370, 08_AWB45_020_1)';'NotChainSuccession';'01_HOOFD_370';'08_AWB45_020_1';1.000;0.244;0.163
'NotSuccession(01_HOOFD_370, 08_AWB45_020_2)';'NotSuccession';'01_HOOFD_370';'08_AWB45_020_2';1.000;0.240;0.160
'NotSuccession(01_HOOFD_370, 08_AWB45_030)';'NotSuccession';'01_HOOFD_370';'08_AWB45_030';1.000;0.238;0.158
'NotSuccession(01_HOOFD_370, 08_AWB45_040)';'NotSuccession';'01_HOOFD_370';'08_AWB45_040';1.000;0.206;0.137
'NotChainSuccession(01_HOOFD_370, 09_AH_I_010)';'NotChainSuccession';'01_HOOFD_370';'09_AH_I_010';1.000;0.666;0.516
'RespondedExistence(01_HOOFD_370, 11_AH_II_010)';'RespondedExistence';'01_HOOFD_370';'11_AH_II_010';0.667;0.444;0.244
'NotChainSuccession(01_HOOFD_370, 11_AH_II_010)';'NotChainSuccession';'01_HOOFD_370';'11_AH_II_010';1.000;0.549;0.366
'NotChainSuccession(01_HOOFD_370, 13_CRD_010)';'NotChainSuccession';'01_HOOFD_370';'13_CRD_010';1.000;0.313;0.208
'Precedence(02_DRZ_010, 01_HOOFD_370)';'Precedence';'01_HOOFD_370';'02_DRZ_010';0.628;0.412;0.274
'Precedence(04_BPT_005, 01_HOOFD_370)';'Precedence';'01_HOOFD_370';'04_BPT_005';0.649;0.434;0.289
'AlternatePrecedence(09_AH_I_010, 01_HOOFD_370)';'AlternatePrecedence';'01_HOOFD_370';'09_AH_I_010';1.000;0.775;0.516
'AtMostOne(01_HOOFD_375)';'AtMostOne';'01_HOOFD_375';;0.997;0.772;0.598
'Participation(01_HOOFD_375)';'Participation';'01_HOOFD_375';;0.775;0.600;0.465
'Precedence(01_HOOFD_011, 01_HOOFD_375)';'Precedence';'01_HOOFD_375';'01_HOOFD_011';0.680;0.450;0.349
'Precedence(01_HOOFD_020, 01_HOOFD_375)';'Precedence';'01_HOOFD_375';'01_HOOFD_020';1.000;0.996;0.772
'Precedence(01_HOOFD_180, 01_HOOFD_375)';'Precedence';'01_HOOFD_375';'01_HOOFD_180';1.000;0.865;0.670
'Precedence(01_HOOFD_200, 01_HOOFD_375)';'Precedence';'01_HOOFD_375';'01_HOOFD_200';0.984;0.768;0.595
'AlternatePrecedence(01_HOOFD_330, 01_HOOFD_375)';'AlternatePrecedence';'01_HOOFD_375';'01_HOOFD_330';0.899;0.629;0.488
'RespondedExistence(01_HOOFD_375, 01_HOOFD_010)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_010';1.000;0.775;0.775
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_010)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_010';1.000;0.775;0.775
'NotSuccession(01_HOOFD_375, 01_HOOFD_011)';'NotSuccession';'01_HOOFD_375';'01_HOOFD_011';1.000;0.662;0.513
'RespondedExistence(01_HOOFD_375, 01_HOOFD_015)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_015';1.000;0.775;0.775
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_015)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_015';0.999;0.774;0.774
'NotSuccession(01_HOOFD_375, 01_HOOFD_020)';'NotSuccession';'01_HOOFD_375';'01_HOOFD_020';1.000;0.775;0.772
'RespondedExistence(01_HOOFD_375, 01_HOOFD_030_1)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_030_1';0.937;0.726;0.673
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_030_1)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_030_1';1.000;0.775;0.718
'RespondedExistence(01_HOOFD_375, 01_HOOFD_030_2)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_030_2';0.892;0.691;0.607
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_030_2)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_030_2';1.000;0.775;0.680
'NotSuccession(01_HOOFD_375, 01_HOOFD_040)';'NotSuccession';'01_HOOFD_375';'01_HOOFD_040';1.000;0.328;0.254
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_050)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_050';0.996;0.390;0.302
'NotSuccession(01_HOOFD_375, 01_HOOFD_060)';'NotSuccession';'01_HOOFD_375';'01_HOOFD_060';1.000;0.318;0.246
'RespondedExistence(01_HOOFD_375, 01_HOOFD_061)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_061';0.521;0.404;0.201
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_061)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_061';0.999;0.496;0.385
'NotSuccession(01_HOOFD_375, 01_HOOFD_065_0)';'NotSuccession';'01_HOOFD_375';'01_HOOFD_065_0';1.000;0.420;0.325
'RespondedExistence(01_HOOFD_375, 01_HOOFD_065_1)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_065_1';0.571;0.443;0.240
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_065_1)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_065_1';1.000;0.542;0.420
'RespondedExistence(01_HOOFD_375, 01_HOOFD_065_2)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_065_2';0.571;0.443;0.240
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_065_2)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_065_2';1.000;0.543;0.421
'NotSuccession(01_HOOFD_375, 01_HOOFD_090)';'NotSuccession';'01_HOOFD_375';'01_HOOFD_090';1.000;0.212;0.164
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_100)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_100';1.000;0.168;0.130
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_100_0)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_100_0';1.000;0.335;0.260
'RespondedExistence(01_HOOFD_375, 01_HOOFD_101)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_101';0.748;0.580;0.408
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_101)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_101';1.000;0.703;0.545
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_110)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_110';1.000;0.389;0.302
'NotSuccession(01_HOOFD_375, 01_HOOFD_110_0)';'NotSuccession';'01_HOOFD_375';'01_HOOFD_110_0';1.000;0.387;0.300
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_110_2)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_110_2';0.993;0.165;0.128
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_120)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_120';0.999;0.366;0.284
'NotSuccession(01_HOOFD_375, 01_HOOFD_130)';'NotSuccession';'01_HOOFD_375';'01_HOOFD_130';1.000;0.188;0.145
'NotSuccession(01_HOOFD_375, 01_HOOFD_180)';'NotSuccession';'01_HOOFD_375';'01_HOOFD_180';1.000;0.775;0.670
'RespondedExistence(01_HOOFD_375, 01_HOOFD_195)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_195';0.844;0.654;0.431
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_195)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_195';0.949;0.625;0.484
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_196)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_196';1.000;0.268;0.207
'NotSuccession(01_HOOFD_375, 01_HOOFD_200)';'NotSuccession';'01_HOOFD_375';'01_HOOFD_200';1.000;0.775;0.605
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_250)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_250';0.998;0.325;0.252
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_250_1)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_250_1';0.969;0.357;0.276
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_250_2)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_250_2';0.961;0.353;0.274
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_260)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_260';1.000;0.324;0.251
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_270)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_270';1.000;0.165;0.128
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_330)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_330';1.000;0.700;0.542
'RespondedExistence(01_HOOFD_375, 01_HOOFD_370)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_370';0.859;0.665;0.443
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_370)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_370';0.686;0.457;0.354
'RespondedExistence(01_HOOFD_375, 01_HOOFD_380)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_380';0.998;0.773;0.598
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_380)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_380';0.687;0.531;0.411
'RespondedExistence(01_HOOFD_375, 01_HOOFD_430)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_430';0.908;0.703;0.496
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_430)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_430';0.988;0.697;0.540
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_470)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_470';1.000;0.206;0.160
'RespondedExistence(01_HOOFD_375, 01_HOOFD_480)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_480';0.913;0.708;0.502
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_480)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_480';1.000;0.709;0.549
'RespondedExistence(01_HOOFD_375, 01_HOOFD_490_1)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_490_1';0.990;0.767;0.589
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_490_1)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_490_1';0.964;0.741;0.574
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_490_1a)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_490_1a';0.941;0.312;0.242
'RespondedExistence(01_HOOFD_375, 01_HOOFD_490_2)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_490_2';0.929;0.720;0.520
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_490_2)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_490_2';0.996;0.719;0.557
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_490_3)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_490_3';0.995;0.301;0.233
'RespondedExistence(01_HOOFD_375, 01_HOOFD_490_4)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_490_4';0.594;0.460;0.211
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_490_4)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_490_4';0.969;0.445;0.345
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_490_5)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_490_5';0.997;0.363;0.282
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_490_5a)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_490_5a';0.995;0.295;0.228
'RespondedExistence(01_HOOFD_375, 01_HOOFD_491)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_491';0.593;0.459;0.211
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_491)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_491';0.974;0.449;0.348
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_494a)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_494a';0.971;0.289;0.224
'RespondedExistence(01_HOOFD_375, 01_HOOFD_495)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_495';0.794;0.615;0.379
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_495)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_495';0.992;0.611;0.474
'RespondedExistence(01_HOOFD_375, 01_HOOFD_500)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_500';0.602;0.467;0.218
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_500)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_500';0.983;0.459;0.356
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_510_0)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_510_0';1.000;0.329;0.255
'RespondedExistence(01_HOOFD_375, 01_HOOFD_510_1)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_510_1';0.962;0.746;0.557
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_510_1)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_510_1';0.993;0.742;0.575
'RespondedExistence(01_HOOFD_375, 01_HOOFD_510_2)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_510_2';0.967;0.749;0.562
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_510_2)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_510_2';1.000;0.750;0.581
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_510_2a)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_510_2a';0.994;0.322;0.250
'RespondedExistence(01_HOOFD_375, 01_HOOFD_510_3)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_510_3';0.529;0.410;0.169
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_510_3)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_510_3';0.996;0.409;0.317
'RespondedExistence(01_HOOFD_375, 01_HOOFD_510_4)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_510_4';0.517;0.400;0.161
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_510_4)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_510_4';0.989;0.397;0.307
'RespondedExistence(01_HOOFD_375, 01_HOOFD_515)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_515';0.529;0.410;0.169
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_515)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_515';0.993;0.408;0.316
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_519)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_519';1.000;0.188;0.145
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_520)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_520';1.000;0.342;0.265
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_530)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_530';1.000;0.334;0.258
'NotSuccession(01_HOOFD_375, 02_DRZ_010)';'NotSuccession';'01_HOOFD_375';'02_DRZ_010';1.000;0.656;0.508
'NotSuccession(01_HOOFD_375, 04_BPT_005)';'NotSuccession';'01_HOOFD_375';'04_BPT_005';1.000;0.669;0.518
'NotChainSuccession(01_HOOFD_375, 05_EIND_010)';'NotChainSuccession';'01_HOOFD_375';'05_EIND_010';0.996;0.404;0.313
'NotChainSuccession(01_HOOFD_375, 06_VD_010)';'NotChainSuccession';'01_HOOFD_375';'06_VD_010';0.992;0.329;0.255
'RespondedExistence(01_HOOFD_375, 08_AWB45_005)';'RespondedExistence';'01_HOOFD_375';'08_AWB45_005';0.585;0.453;0.229
'NotChainSuccession(01_HOOFD_375, 08_AWB45_005)';'NotChainSuccession';'01_HOOFD_375';'08_AWB45_005';1.000;0.505;0.391
'NotSuccession(01_HOOFD_375, 08_AWB45_010)';'NotSuccession';'01_HOOFD_375';'08_AWB45_010';1.000;0.256;0.198
'NotChainSuccession(01_HOOFD_375, 08_AWB45_020_1)';'NotChainSuccession';'01_HOOFD_375';'08_AWB45_020_1';1.000;0.244;0.189
'NotSuccession(01_HOOFD_375, 08_AWB45_020_2)';'NotSuccession';'01_HOOFD_375';'08_AWB45_020_2';1.000;0.240;0.186
'NotSuccession(01_HOOFD_375, 08_AWB45_030)';'NotSuccession';'01_HOOFD_375';'08_AWB45_030';1.000;0.238;0.184
'NotSuccession(01_HOOFD_375, 08_AWB45_040)';'NotSuccession';'01_HOOFD_375';'08_AWB45_040';1.000;0.206;0.160
'CoExistence(01_HOOFD_375, 09_AH_I_010)';'CoExistence';'01_HOOFD_375';'09_AH_I_010';1.000;0.775;0.600
'NotChainSuccession(01_HOOFD_375, 09_AH_I_010)';'NotChainSuccession';'01_HOOFD_375';'09_AH_I_010';1.000;0.775;0.600
'RespondedExistence(01_HOOFD_375, 11_AH_II_010)';'RespondedExistence';'01_HOOFD_375';'11_AH_II_010';0.707;0.548;0.301
'NotChainSuccession(01_HOOFD_375, 11_AH_II_010)';'NotChainSuccession';'01_HOOFD_375';'11_AH_II_010';0.999;0.548;0.425
'NotChainSuccession(01_HOOFD_375, 13_CRD_010)';'NotChainSuccession';'01_HOOFD_375';'13_CRD_010';1.000;0.313;0.242
'Precedence(02_DRZ_010, 01_HOOFD_375)';'Precedence';'01_HOOFD_375';'02_DRZ_010';0.681;0.446;0.346
'Precedence(04_BPT_005, 01_HOOFD_375)';'Precedence';'01_HOOFD_375';'04_BPT_005';0.699;0.467;0.362
'AtMostOne(01_HOOFD_380)';'AtMostOne';'01_HOOFD_380';;0.997;0.771;0.596
'Participation(01_HOOFD_380)';'Participation';'01_HOOFD_380';;0.773;0.598;0.462
'RespondedExistence(01_HOOFD_380, 01_HOOFD_010)';'RespondedExistence';'01_HOOFD_380';'01_HOOFD_010';1.000;0.773;0.773
'NotChainSuccession(01_HOOFD_380, 01_HOOFD_010)';'NotChainSuccession';'01_HOOFD_380';'01_HOOFD_010';1.000;0.773;0.773
'RespondedExistence(01_HOOFD_380, 01_HOOFD_011)';'RespondedExistence';'01_HOOFD_380';'01_HOOFD_011';0.680;0.525;0.348
'NotChainSuccession(01_HOOFD_380, 01_HOOFD_011)';'NotChainSuccession';'01_HOOFD_380';'01_HOOFD_011';1.000;0.662;0.512
'RespondedExistence(01_HOOFD_380, 01_HOOFD_015)';'RespondedExistence';'01_HOOFD_380';'01_HOOFD_015';1.000;0.773;0.773
'NotChainSuccession(01_HOOFD_380, 01_HOOFD_015)';'NotChainSuccession';'01_HOOFD_380';'01_HOOFD_015';1.000;0.773;0.773
'RespondedExistence(01_HOOFD_380, 01_HOOFD_020)';'RespondedExistence';'01_HOOFD_380';'01_HOOFD_020';1.000;0.773;0.770
'NotChainSuccession(01_HOOFD_380, 01_HOOFD_020)';'NotChainSuccession';'01_HOOFD_380';'01_HOOFD_020';1.000;0.773;0.770
'RespondedExistence(01_HOOFD_380, 01_HOOFD_030_1)';'RespondedExistence';'01_HOOFD_380';'01_HOOFD_030_1';0.937;0.724;0.671
'NotChainSuccession(01_HOOFD_380, 01_HOOFD_030_1)';'NotChainSuccession';'01_HOOFD_380';'01_HOOFD_030_1';1.000;0.773;0.716
'RespondedExistence(01_HOOFD_380, 01_HOOFD_030_2)';'RespondedExistence';'01_HOOFD_380';'01_HOOFD_030_2';0.891;0.689;0.605
'NotChainSuccession(01_HOOFD_380, 01_HOOFD_030_2)';'NotChainSuccession';'01_HOOFD_380';'01_HOOFD_030_2';1.000;0.773;0.679
'NotSuccession(01_HOOFD_380, 01_HOOFD_040)';'NotSuccession';'01_HOOFD_380';'01_HOOFD_040';1.000;0.328;0.253
'NotChainSuccession(01_HOOFD_380, 01_HOOFD_050)';'NotChainSuccession';'01_HOOFD_380';'01_HOOFD_050';0.994;0.390;0.301
'NotSuccession(01_HOOFD_380, 01_HOOFD_060)';'NotSuccession';'01_HOOFD_380';'01_HOOFD_060';1.000;0.318;0.246
'RespondedExistence(01_HOOFD_380, 01_HOOFD_061)';'RespondedExistence';'01_HOOFD_380';'01_HOOFD_061';0.522;0.403;0.200
'NotChainSuccession(01_HOOFD_380, 01_HOOFD_061)';'NotChainSuccession';'01_HOOFD_380';'01_HOOFD_061';1.000;0.497;0.384
'NotChainSuccession(01_HOOFD_380, 01_HOOFD_065_0)';'NotChainSuccession';'01_HOOFD_380';'01_HOOFD_065_0';1.000;0.420;0.324
'RespondedExistence(01_HOOFD_380, 01_HOOFD_065_1)';'RespondedExistence';'01_HOOFD_380';'01_HOOFD_065_1';0.571;0.441;0.239
'NotChainSuccession(01_HOOFD_380, 01_HOOFD_065_1)';'NotChainSuccession';'01_HOOFD_380';'01_HOOFD_065_1';1.000;0.542;0.419
'RespondedExistence(01_HOOFD_380, 01_HOOFD_065_2)';'RespondedExistence';'01_HOOFD_380';'01_HOOFD_065_2';0.571;0.441;0.240
'NotChainSuccession(01_HOOFD_380, 01_HOOFD_065_2)';'NotChainSuccession';'01_HOOFD_380';'01_HOOFD_065_2';1.000;0.543;0.420
'NotChainSuccession(01_HOOFD_380, 01_HOOFD_090)';'NotChainSuccession';'01_HOOFD_380';'01_HOOFD_090';1.000;0.212;0.164
'NotChainSuccession(01_HOOFD_380, 01_HOOFD_100)';'NotChainSuccession';'01_HOOFD_380';'01_HOOFD_100';1.000;0.168;0.130
'NotChainSuccession(01_HOOFD_380, 01_HOOFD_100_0)';'NotChainSuccession';'01_HOOFD_380';'01_HOOFD_100_0';1.000;0.335;0.259
'RespondedExistence(01_HOOFD_380, 01_HOOFD_101)';'RespondedExistence';'01_HOOFD_380';'01_HOOFD_101';0.747;0.578;0.406
'NotChainSuccession(01_HOOFD_380, 01_HOOFD_101)';'NotChainSuccession';'01_HOOFD_380';'01_HOOFD_101';1.000;0.703;0.544
'NotChainSuccession(01_HOOFD_380, 01_HOOFD_110)';'NotChainSuccession';'01_HOOFD_380';'01_HOOFD_110';1.000;0.389;0.301
'NotChainSuccession(01_HOOFD_380, 01_HOOFD_110_0)';'NotChainSuccession';'01_HOOFD_380';'01_HOOFD_110_0';0.999;0.386;0.299
'NotChainSuccession(01_HOOFD_380, 01_HOOFD_110_2)';'NotChainSuccession';'01_HOOFD_380';'01_HOOFD_110_2';1.000;0.166;0.128
'NotChainSuccession(01_HOOFD_380, 01_HOOFD_120)';'NotChainSuccession';'01_HOOFD_380';'01_HOOFD_120';1.000;0.367;0.284
'NotSuccession(01_HOOFD_380, 01_HOOFD_130)';'NotSuccession';'01_HOOFD_380';'01_HOOFD_130';1.000;0.188;0.145
'RespondedExistence(01_HOOFD_380, 01_HOOFD_180)';'RespondedExistence';'01_HOOFD_380';'01_HOOFD_180';1.000;0.773;0.669
'NotChainSuccession(01_HOOFD_380, 01_HOOFD_180)';'NotChainSuccession';'01_HOOFD_380';'01_HOOFD_180';0.997;0.771;0.667
'RespondedExistence(01_HOOFD_380, 01_HOOFD_195)';'RespondedExistence';'01_HOOFD_380';'01_HOOFD_195';0.843;0.652;0.429
'NotChainSuccession(01_HOOFD_380, 01_HOOFD_195)';'NotChainSuccession';'01_HOOFD_380';'01_HOOFD_195';0.999;0.658;0.509
'NotChainSuccession(01_HOOFD_380, 01_HOOFD_196)';'NotChainSuccession';'01_HOOFD_380';'01_HOOFD_196';0.998;0.267;0.207
'RespondedExistence(01_HOOFD_380, 01_HOOFD_200)';'RespondedExistence';'01_HOOFD_380';'01_HOOFD_200';0.984;0.761;0.594
'NotChainSuccession(01_HOOFD_380, 01_HOOFD_200)';'NotChainSuccession';'01_HOOFD_380';'01_HOOFD_200';1.000;0.773;0.604
'NotChainSuccession(01_HOOFD_380, 01_HOOFD_250)';'NotChainSuccession';'01_HOOFD_380';'01_HOOFD_250';1.000;0.325;0.251
